,business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category,short_inspect_date,short_violation_id,inspect_date,p1_3,p4_6,p7_9,p10_12,p13_18,p19_24,p25_36
2316,18755,Kitchen Istanbal,349 Clement St.,San Francisco,CA,94118,37.782974,-122.463119,"(37.782974, -122.463119)",,18755_20160712,7/12/2016 0:00,82.0,Routine - Unscheduled,18755_20160712_103105,Improper cooling methods,High Risk,20160712,103105,2016-07-12,0,0,0,2,0,3,4
2317,77760,"Plentea, Inc.",341 Kearny St,San Francisco,CA,94108,,,,,77760_20150930,9/30/2015 0:00,,Reinspection/Followup,77760_20150930_103157,Food safety certificate or food handler card not available,Low Risk,20150930,103157,2015-09-30,0,3,0,0,3,0,2
2318,5897,BRET HARTE CHILDREN'S CENTER,950 HOLLISTER Ave,San Francisco,CA,94124,37.718375,-122.390006,"(37.718375, -122.390006)",14155331545.0,5897_20150914,9/14/2015 0:00,93.0,Routine - Unscheduled,5897_20150914_103109,Unclean or unsanitary food contact surfaces,High Risk,20150914,103109,2015-09-14,0,0,0,0,0,0,1
2319,72025,J. Georgie's Donuts and Restaurant,2462 San Bruno Ave,San Francisco,CA,,,,,,72025_20160526,5/26/2016 0:00,75.0,Routine - Unscheduled,72025_20160526_103154,Unclean or degraded floors walls or ceilings,Low Risk,20160526,103154,2016-05-26,0,4,0,0,4,7,1
2320,71476,Chou Chou Bakery Bistro,400 Dewey Blvd,San Francisco,CA,94116,37.747174,-122.459368,"(37.747174, -122.459368)",14155240960.0,71476_20161207,12/7/2016 0:00,96.0,Routine - Unscheduled,71476_20161207_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,20161207,103116,2016-12-07,0,0,0,0,1,0,1
2321,85317,Curry Up Now,Approved Locations,San Francisco,CA,,,,,14155827000.0,85317_20160709,7/9/2016 0:00,84.0,Routine - Unscheduled,85317_20160709_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,20160709,103124,2016-07-09,0,0,0,3,0,5,3
2322,68891,Local Edition,691 Market St,San Francisco,CA,94103,,,,,68891_20150625,6/25/2015 0:00,85.0,Routine - Unscheduled,68891_20150625_103150,Improper or defective plumbing,Low Risk,20150625,103150,2015-06-25,0,0,0,0,5,0,4
2323,4982,FRANKLIN MARKET,1528 FRANKLIN St,San Francisco,CA,94109,37.788658,-122.423627,"(37.788658, -122.423627)",,4982_20160520,5/20/2016 0:00,98.0,Routine - Unscheduled,4982_20160520_103145,Improper storage of equipment utensils or linens,Low Risk,20160520,103145,2016-05-20,0,0,0,0,2,1,2
2324,7645,LUCKY PORK MARKET,2659 MISSION St,San Francisco,CA,94110,37.754513,-122.418626,"(37.754513, -122.418626)",14155644805.0,7645_20150707,7/7/2015 0:00,84.0,Routine - Unscheduled,7645_20150707_103139,Improper food storage,Low Risk,20150707,103139,2015-07-07,5,0,5,0,4,0,6
2325,3816,Washington Bakery & Restaurant,733 Washington St,San Francisco,CA,94108,37.795174,-122.405845,"(37.795174, -122.405845)",,3816_20180305,3/5/2018 0:00,,Complaint,3816_20180305_103144,Unapproved or unmaintained equipment or utensils,Low Risk,20180305,103144,2018-03-05,3,7,0,0,0,6,6
2326,3059,Las Margaritas,2801 Leavenworth St,San Francisco,CA,94133,37.807155,-122.419004,"(37.807155, -122.419004)",,3059_20160310,3/10/2016 0:00,89.0,Routine - Unscheduled,3059_20160310_103144,Unapproved or unmaintained equipment or utensils,Low Risk,20160310,103144,2016-03-10,0,0,0,0,2,0,1
2327,580,TACO LOS ALTOS,737 CORTLAND Ave,San Francisco,CA,94110,37.738979,-122.414971,"(37.738979, -122.414971)",,580_20160311,3/11/2016 0:00,91.0,Routine - Unscheduled,580_20160311_103144,Unapproved or unmaintained equipment or utensils,Low Risk,20160311,103144,2016-03-11,2,0,1,0,2,3,2
2328,68089,Burger King 5830,245 BAYSHORE Blvd,San Francisco,CA,94124,37.744062,-122.404475,"(37.744062, -122.404475)",,68089_20150417,4/17/2015 0:00,98.0,Routine - Unscheduled,68089_20150417_103160,Inadequate HACCP plan record keeping,Low Risk,20150417,103160,2015-04-17,0,0,4,0,0,0,1
2329,86814,Sunny Wheatfield Café Inc,2305 Irving St,San Francisco,CA,94122,,,,14155681988.0,86814_20161214,12/14/2016 0:00,92.0,Routine - Unscheduled,86814_20161214_103121,Inadequate procedures or records for time as a public health control,Moderate Risk,20161214,103121,2016-12-14,0,3,0,0,2,1,3
2330,34144,Pizza Joint,2414 San Bruno Ave,San Francisco,CA,94134,37.732008,-122.405471,"(37.732008, -122.405471)",,34144_20160615,6/15/2016 0:00,86.0,Routine - Unscheduled,34144_20160615_103121,Inadequate procedures or records for time as a public health control,Moderate Risk,20160615,103121,2016-06-15,0,7,0,0,7,5,7
2331,93448,Hickory Farms #10916,3251 20th Ave,San Francisco,CA,94132,,,,,93448_20171117,11/17/2017 0:00,96.0,Routine - Unscheduled,93448_20171117_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,20171117,103119,2017-11-17,0,1,0,0,0,0,1
2332,65624,Tacko Shop,3115 Fillmore St,San Francisco,CA,94123,37.798273,-122.435774,"(37.798273, -122.435774)",14155793534.0,65624_20160525,5/25/2016 0:00,92.0,Routine - Unscheduled,65624_20160525_103150,Improper or defective plumbing,Low Risk,20160525,103150,2016-05-25,3,0,0,0,0,3,3
2333,1008,VALENCIA PIZZA & PASTA,801 VALENCIA St,San Francisco,CA,94110,37.759944,-122.421356,"(37.759944, -122.421356)",14155641882.0,1008_20151202,12/2/2015 0:00,98.0,Routine - Unscheduled,1008_20151202_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,20151202,103149,2015-12-02,0,0,5,0,0,2,1
2334,5833,RAP/HILLTOP School,1325 FLORIDA St,San Francisco,CA,94110,,,,14155695606.0,5833_20171002,10/2/2017 0:00,98.0,Routine - Unscheduled,5833_20171002_103148,No thermometers or uncalibrated thermometers,Low Risk,20171002,103148,2017-10-02,1,1,0,0,0,0,2
2335,85157,La Boulangerie De San Francisco,1000 Cole St,San Francisco,CA,94117,,,,14155440356.0,85157_20171221,12/21/2017 0:00,88.0,Routine - Unscheduled,85157_20171221_103144,Unapproved or unmaintained equipment or utensils,Low Risk,20171221,103144,2017-12-21,0,4,0,0,0,0,3
2336,79069,Lush Gelato,1817 Polk St,San Francisco,CA,94109,,,,,79069_20160708,7/8/2016 0:00,92.0,Routine - Unscheduled,79069_20160708_103157,Food safety certificate or food handler card not available,Low Risk,20160708,103157,2016-07-08,3,0,4,0,0,3,2
2337,79053,Oyaji Restaurant,3123 Clement St,San Francisco,CA,94121,,,,14155756174.0,79053_20160526,5/26/2016 0:00,83.0,Routine - Unscheduled,79053_20160526_103102,Unclean hands or improper use of gloves,High Risk,20160526,103102,2016-05-26,0,0,5,0,0,5,5
2338,74327,AT&T PARK - WINE BAR/VINTAGE '58,24 Willie Mays Plaza,San Francisco,CA,94107,,,,,74327_20150419,4/19/2015 0:00,92.0,Routine - Unscheduled,74327_20150419_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,20150419,103119,2015-04-19,0,0,0,1,0,0,2
2339,92049,Little Nepal,925 Cortland Ave.,San Francisco,CA,94110,,,,,92049_20170907,9/7/2017 0:00,,New Ownership,92049_20170907_103108,Contaminated or adulterated food,High Risk,20170907,103108,2017-09-07,0,0,3,0,0,0,3
2340,75468,Umami Burger,242 King St,San Francisco,CA,94107,,,,,75468_20161213,12/13/2016 0:00,90.0,Routine - Unscheduled,75468_20161213_103120,Moderate risk food holding temperature,Moderate Risk,20161213,103120,2016-12-13,0,0,0,0,3,0,6
2341,80068,BOWL'D ACAI,Off The Grid,San Francisco,CA,,,,,,80068_20150426,4/26/2015 0:00,96.0,Routine - Unscheduled,80068_20150426_103145,Improper storage of equipment utensils or linens,Low Risk,20150426,103145,2015-04-26,0,3,0,0,0,2,2
2342,9298,El Mansour,3121 clement st,San Francisco,CA,94121,37.781595,-122.49258600000002,"(37.781595, -122.492586)",,9298_20160526,5/26/2016 0:00,85.0,Routine - Unscheduled,9298_20160526_103142,Unclean nonfood contact surfaces,Low Risk,20160526,103142,2016-05-26,0,5,0,0,0,4,5
2343,33940,The Good Life Grocery,1524 20th St,San Francisco,CA,94107,37.760018,-122.396813,"(37.760018, -122.396813)",,33940_20150623,6/23/2015 0:00,94.0,Routine - Unscheduled,33940_20150623_103139,Improper food storage,Low Risk,20150623,103139,2015-06-23,3,0,0,0,1,0,2
2344,80109,Lazy Bear,3416 19th St,San Francisco,CA,94110,,,,14155879921.0,80109_20160115,1/15/2016 0:00,98.0,Routine - Unscheduled,80109_20160115_103150,Improper or defective plumbing,Low Risk,20160115,103150,2016-01-15,2,0,0,0,1,0,1
2345,85558,Rill's Chimney Cake,Approved Private Locations,San Francisco,CA,94114,,,,,85558_20161213,12/13/2016 0:00,96.0,Routine - Unscheduled,85558_20161213_103120,Moderate risk food holding temperature,Moderate Risk,20161213,103120,2016-12-13,0,0,2,0,2,0,2
2346,86156,Jamba Juice,"865 Market St, #210",San Francisco,CA,94103,,,,,86156_20161027,10/27/2016 0:00,,New Ownership,86156_20161027_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,20161027,103124,2016-10-27,0,2,0,0,2,0,2
2347,33173,Handy Delicatessen,1815 IRVING St,San Francisco,CA,94122,37.763524,-122.47751,"(37.763524, -122.47751)",,33173_20160331,3/31/2016 0:00,90.0,Routine - Unscheduled,33173_20160331_103120,Moderate risk food holding temperature,Moderate Risk,20160331,103120,2016-03-31,0,0,1,0,0,2,3
2348,950,IRVING PIZZA,1825 IRVING St,San Francisco,CA,94122,37.763513,-122.47764,"(37.763513, -122.47764)",,950_20161214,12/14/2016 0:00,85.0,Routine - Unscheduled,950_20161214_103109,Unclean or unsanitary food contact surfaces,High Risk,20161214,103109,2016-12-14,0,0,1,0,3,2,1
2349,87203,The Morris,2501 Mariposa St,San Francisco,CA,94110,,,,14150710693.0,87203_20161116,11/16/2016 0:00,,New Ownership,87203_20161116_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,20161116,103119,2016-11-16,0,3,0,0,1,0,3
2350,93289,Bluestone Lane,227 Front St,San Francisco,CA,94111,,,,,93289_20171221,12/21/2017 0:00,83.0,Routine - Unscheduled,93289_20171221_103157,Food safety certificate or food handler card not available,Low Risk,20171221,103157,2017-12-21,0,5,0,0,0,0,5
2351,57755,Events Management @ Legion of Honor,100 34th Ave,San Francisco,CA,94121,37.785711,-122.500155,"(37.785711, -122.500155)",,57755_20160311,3/11/2016 0:00,74.0,Routine - Unscheduled,57755_20160311_103131,Moderate risk vermin infestation,Moderate Risk,20160311,103131,2016-03-11,0,0,0,0,0,4,1
2352,65348,Wok And Go,2700 24th St,San Francisco,CA,94110,37.752988,-122.406682,"(37.752988, -122.406682)",,65348_20150421,4/21/2015 0:00,74.0,Routine - Unscheduled,65348_20150421_103133,Foods not protected from contamination,Moderate Risk,20150421,103133,2015-04-21,0,0,0,8,0,5,5
2353,627,EDDIES CAFE,800 DIVISADERO St,San Francisco,CA,94117,37.776898,-122.438098,"(37.776898, -122.438098)",,627_20150819,8/19/2015 0:00,93.0,Routine - Unscheduled,627_20150819_103103,High risk food holding temperature,High Risk,20150819,103103,2015-08-19,0,0,0,0,0,0,1
2354,76408,Cabin,1750 Polk St,San Francisco,CA,94109,,,,,76408_20151001,10/1/2015 0:00,85.0,Routine - Unscheduled,76408_20151001_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,20151001,103119,2015-10-01,0,1,0,0,0,0,3
2355,91199,Big Rec Taproom,3066 24th St.,San Francisco,CA,94110,,,,,91199_20170920,9/20/2017 0:00,96.0,Routine - Unscheduled,91199_20170920_103131,Moderate risk vermin infestation,Moderate Risk,20170920,103131,2017-09-20,0,0,1,3,0,0,1
2356,3263,Croatian Cultural Center,60 ONONDAGA Ave,San Francisco,CA,94112,37.721776,-122.43894,"(37.721776, -122.43894)",14150923203.0,3263_20160708,7/8/2016 0:00,96.0,Routine - Unscheduled,3263_20160708_103144,Unapproved or unmaintained equipment or utensils,Low Risk,20160708,103144,2016-07-08,0,0,0,0,2,2,2
2357,91067,Zen Izakaya,764 Harrison St,San Francisco,CA,94107,,,,,91067_20171206,12/6/2017 0:00,94.0,Routine - Unscheduled,91067_20171206_103133,Foods not protected from contamination,Moderate Risk,20171206,103133,2017-12-06,0,2,0,0,0,0,2
2358,4544,GENE'S LIQUOR,2201 TARAVAL St,San Francisco,CA,94116,37.742403,-122.48979,"(37.742403, -122.48979)",,4544_20150713,7/13/2015 0:00,86.0,Routine - Unscheduled,4544_20150713_103131,Moderate risk vermin infestation,Moderate Risk,20150713,103131,2015-07-13,0,1,0,0,2,2,5
2359,4607,New Golden Daisy,1041 Stockton St,San Francisco,CA,94108,37.795594,-122.408204,"(37.795594, -122.408204)",,4607_20150804,8/4/2015 0:00,72.0,Routine - Unscheduled,4607_20150804_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,20150804,103149,2015-08-04,0,4,0,0,7,0,9
2360,9289,Subway #27715,653 Kearny St,San Francisco,CA,94108,37.794305,-122.404784,"(37.794305, -122.404784)",,9289_20150623,6/23/2015 0:00,94.0,Routine - Unscheduled,9289_20150623_103144,Unapproved or unmaintained equipment or utensils,Low Risk,20150623,103144,2015-06-23,0,2,0,0,4,0,3
2361,35591,The Monk's Kettle,3141 16TH St,San Francisco,CA,94103,37.764814,-122.422979,"(37.764814, -122.422979)",14155869523.0,35591_20160823,8/23/2016 0:00,96.0,Routine - Unscheduled,35591_20160823_103125,Noncompliance with shell fish tags or display,Moderate Risk,20160823,103125,2016-08-23,3,0,0,0,0,1,3
2362,68422,Cako Creamery,101 04th St Ste. 9130,San Francisco,CA,94103,37.784548,-122.40419,"(37.784548, -122.40419)",,68422_20171003,10/3/2017 0:00,96.0,Routine - Unscheduled,68422_20171003_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,20171003,103119,2017-10-03,0,1,0,0,1,2,1
2363,5487,AT&T - Hebrew National,24 WILLIE MAYS PLAZA,San Francisco,CA,94107,,,,14155971500.0,5487_20150419,4/19/2015 0:00,87.0,Routine - Unscheduled,5487_20150419_103129,Insufficient hot water or running water,Moderate Risk,20150419,103129,2015-04-19,0,0,0,0,2,1,3
2364,88760,Coin-Op Game Room,508 04th St,San Francisco,CA,94107,,,,,88760_20171218,12/18/2017 0:00,92.0,Routine - Unscheduled,88760_20171218_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,20171218,103149,2017-12-18,0,3,0,0,2,0,3
2365,64525,Loving Hut Vegan Cuisine,524 Irving St,San Francisco,CA,94122,37.764188,-122.463592,"(37.764188, -122.463592)",,64525_20150715,7/15/2015 0:00,79.0,Routine - Unscheduled,64525_20150715_103142,Unclean nonfood contact surfaces,Low Risk,20150715,103142,2015-07-15,0,6,0,0,0,0,6
2366,73871,Grand Hotpot Lounge Inc.,3565 Geary Blvd,San Francisco,CA,94118,,,,14155307082.0,73871_20150901,9/1/2015 0:00,80.0,Routine - Unscheduled,73871_20150901_103154,Unclean or degraded floors walls or ceilings,Low Risk,20150901,103154,2015-09-01,0,5,0,0,0,0,4
2367,9679,Eastern Bakery Inc,720 Grant Ave,San Francisco,CA,94108,37.793598,-122.406097,"(37.793598, -122.406097)",,9679_20150422,4/22/2015 0:00,82.0,Routine - Unscheduled,9679_20150422_103139,Improper food storage,Low Risk,20150422,103139,2015-04-22,0,0,7,0,0,5,7
2368,6010,On Lok Senior Day Health Service,1441 Powell St,San Francisco,CA,94133,37.797883,-122.410374,"(37.797883, -122.410374)",,6010_20150729,7/29/2015 0:00,90.0,Routine - Unscheduled,6010_20150729_103136,Unsanitary employee garments hair or nails,Low Risk,20150729,103136,2015-07-29,0,2,0,0,2,2,4
2369,18538,Farm Fresh to You,1 Ferry Building  #9,San Francisco,CA,94111,37.795225,-122.39377,"(37.795225, -122.39377)",,18538_20160412,4/12/2016 0:00,,Reinspection/Followup,18538_20160412_103139,Improper food storage,Low Risk,20160412,103139,2016-04-12,0,0,1,0,0,1,2
2370,10011,Osha Thai Noodle,819 Valencia St.,San Francisco,CA,,37.759943,-122.421332,"(37.759943, -122.421332)",14155319293.0,10011_20150602,6/2/2015 0:00,83.0,Routine - Unscheduled,10011_20150602_103154,Unclean or degraded floors walls or ceilings,Low Risk,20150602,103154,2015-06-02,0,6,0,0,0,6,4
2371,542,Hamburger Haven,800 Clement St,San Francisco,CA,94118,37.782799,-122.467852,"(37.782799, -122.467852)",,542_20161006,10/6/2016 0:00,86.0,Routine - Unscheduled,542_20161006_103120,Moderate risk food holding temperature,Moderate Risk,20161006,103120,2016-10-06,0,0,0,4,4,0,5
2372,38306,Napoli Market,1756 Stockton St,San Francisco,CA,94133,37.802067,-122.409457,"(37.802067, -122.409457)",,38306_20151007,10/7/2015 0:00,94.0,Routine - Unscheduled,38306_20151007_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,20151007,103116,2015-10-07,0,1,0,0,2,0,2
2373,87612,Little Giant Ice Cream,214 Sutter St,San Francisco,CA,94108,,,,,87612_20160819,8/19/2016 0:00,98.0,Routine - Unscheduled,87612_20160819_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,20160819,103149,2016-08-19,0,0,0,0,0,1,1
2374,73849,Sushirrito,226 Kearny St,San Francisco,CA,94108,,,,,73849_20160331,3/31/2016 0:00,98.0,Routine - Unscheduled,73849_20160331_103144,Unapproved or unmaintained equipment or utensils,Low Risk,20160331,103144,2016-03-31,0,0,0,3,0,0,1
2375,79248,Ha Nam Ninh Restaurant,701 Larkin St,San Francisco,CA,94109,,,,,79248_20150610,6/10/2015 0:00,74.0,Routine - Unscheduled,79248_20150610_103142,Unclean nonfood contact surfaces,Low Risk,20150610,103142,2015-06-10,4,0,4,0,0,6,1
2376,6640,GLADSTONE MARKET,678 EDDY St,San Francisco,CA,94109,37.783186,-122.41882,"(37.783186, -122.41882)",,6640_20150727,7/27/2015 0:00,82.0,Routine - Unscheduled,6640_20150727_103138,Improper storage use or identification of toxic substances,Low Risk,20150727,103138,2015-07-27,0,3,0,0,0,0,4
2377,67184,Biergarten,424 Octavia St,San Francisco,CA,94102,37.77601,-122.424175,"(37.77601, -122.424175)",,67184_20150930,9/30/2015 0:00,94.0,Routine - Unscheduled,67184_20150930_103165,No plan review or Building Permit,Low Risk,20150930,103165,2015-09-30,0,0,3,0,0,0,3
2378,66642,Tandoori Chicken USA Mobile,Off The Grid,San Francisco,CA,,0.0,0.0,"(0, 0)",,66642_20150430,4/30/2015 0:00,,Reinspection/Followup,66642_20150430_103156,Permit license or inspection report not posted,Low Risk,20150430,103156,2015-04-30,0,0,0,0,0,0,2
2379,85338,Illy Caffe San Francisco_Union,2055 Union St Suite B,San Francisco,CA,94123,,,,,85338_20151113,11/13/2015 0:00,87.0,Routine - Unscheduled,85338_20151113_103109,Unclean or unsanitary food contact surfaces,High Risk,20151113,103109,2015-11-13,0,2,0,1,0,0,1
2380,66612,Kama Sushi,1497 CHURCH St,San Francisco,CA,94131,37.746962,-122.426905,"(37.746962, -122.426905)",,66612_20160310,3/10/2016 0:00,92.0,Routine - Unscheduled,66612_20160310_103162,Other low risk violation,Low Risk,20160310,103162,2016-03-10,0,0,0,2,1,4,3
2381,4630,Zanze's Cheesecake,2405 Ocean Ave,San Francisco,CA,94127,37.730139,-122.469855,"(37.730139, -122.469855)",14155332264.0,4630_20160527,5/27/2016 0:00,98.0,Routine - Unscheduled,4630_20160527_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,20160527,103149,2016-05-27,0,0,0,0,2,1,2
2382,69691,1601 Bar & Kitchen,1601 HOWARD St,San Francisco,CA,94103,,,,,69691_20160311,3/11/2016 0:00,89.0,Routine - Unscheduled,69691_20160311_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,20160311,103124,2016-03-11,0,0,4,0,0,0,2
2383,2972,PORTICO,98 01st St,San Francisco,CA,94103,37.774722,-122.40676100000002,"(37.774722, -122.406761)",,2972_20150427,4/27/2015 0:00,98.0,Routine - Unscheduled,2972_20150427_103144,Unapproved or unmaintained equipment or utensils,Low Risk,20150427,103144,2015-04-27,5,0,0,0,0,4,1
2384,65004,Hon's Wun Tun House,648 Kearny St,San Francisco,CA,94108,37.794197,-122.404697,"(37.794197, -122.404697)",,65004_20171115,11/15/2017 0:00,,Complaint,65004_20171115_103154,Unclean or degraded floors walls or ceilings,Low Risk,20171115,103154,2017-11-15,0,1,0,0,0,1,1
2385,2397,PLOY #2 THAI CUISINE,1770 HAIGHT St,San Francisco,CA,94117,37.769458,-122.451354,"(37.769458, -122.451354)",14155389224.0,2397_20150915,9/15/2015 0:00,79.0,Routine - Unscheduled,2397_20150915_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,20150915,103116,2015-09-15,0,0,0,0,7,0,6
2386,4734,LUCCA DELICATESSEN,2120 CHESTNUT St,San Francisco,CA,94123,37.800568,-122.438354,"(37.800568, -122.438354)",,4734_20160528,5/28/2016 0:00,80.0,Routine - Unscheduled,4734_20160528_103120,Moderate risk food holding temperature,Moderate Risk,20160528,103120,2016-05-28,5,0,0,0,0,6,5
2387,10433,Cafe La Taza,470 Post St,San Francisco,CA,94102,37.788128,-122.409705,"(37.788128, -122.409705)",,10433_20150827,8/27/2015 0:00,92.0,Routine - Unscheduled,10433_20150827_103133,Foods not protected from contamination,Moderate Risk,20150827,103133,2015-08-27,0,0,5,0,5,0,3
